CLIENT_ID,AGE_GROUP,GENDER,POSTAL_CODE_PREFIX,REGION,HOUSEHOLD_SIZE,INCOME_BRACKET,EMPLOYMENT_STATUS,EDUCATION_LEVEL,LANGUAGE_PREFERENCE,INDIGENOUS_IDENTITY,DISABILITY_FLAG,IMMIGRATION_STATUS,YEARS_IN_CANADA,MARITAL_STATUS,DEPENDENTS_COUNT,HOUSING_TYPE,DIGITAL_ACCESS,LAST_UPDATED
CLT-000833,18-24,Prefer Not to Say,T6P,Hamilton,3,$20-40K,Student,Less than HS,Other,Yes,Yes,Refugee,36,Divorced,0,Shelter,No,2026-02-24
CLT-000834,65+,Non-Binary,M6Z,Southwestern,2,>$100K,Student,High School,English,Prefer Not to Say,No,PR,32,Widowed,5,Own,No,2026-07-04
CLT-000835,45-54,Prefer Not to Say,N2F,Hamilton,1,$20-40K,Self-Employed,College,Bilingual,Yes,Yes,Refugee,40,Married,4,Own,No,2026-05-11
CLT-000836,35-44,Prefer Not to Say,L7E,Central,4,<$20K,On Leave,College,Other,No,Yes,Citizen,43,Married,3,Other,Yes,2026-04-11
CLT-000837,65+,Male,L5B,Northern,4,<$20K,Employed PT,College,English,Prefer Not to Say,No,PR,5,Married,1,Own,Limited,2026-04-21
CLT-000838,45-54,Prefer Not to Say,N6K,Southwestern,6,<$20K,Unemployed,High School,French,No,Yes,Citizen,44,Divorced,4,Social Housing,Yes,2026-03-27
CLT-000839,25-34,Female,P6C,Hamilton,5,>$100K,Employed FT,College,English,Yes,Yes,Work Permit,28,Married,1,Own,Yes,2026-04-07
CLT-000840,45-54,Prefer Not to Say,L5K,Central,2,$60-80K,Employed FT,College,English,Yes,No,Citizen,47,Common-Law,5,Social Housing,No,2026-01-03
CLT-000841,35-44,Female,P5B,Durham,4,$80-100K,Student,College,Bilingual,Yes,Yes,PR,21,Widowed,4,Other,Limited,2026-04-22
CLT-000842,65+,Female,L8M,Waterloo,2,$60-80K,Employed PT,College,Other,Yes,Yes,Refugee,41,Married,2,Social Housing,Yes,2026-04-04
CLT-000843,18-24,Prefer Not to Say,P7W,Central,1,$80-100K,Employed PT,Bachelor,Bilingual,Prefer Not to Say,No,PR,4,Married,3,Rent,No,2026-07-15
CLT-000844,35-44,Non-Binary,P0V,Ottawa,5,$60-80K,Student,Doctorate,French,Yes,Yes,Work Permit,26,Single,3,Social Housing,Limited,2026-04-07
CLT-000845,18-24,Non-Binary,K6Y,Central,2,$20-40K,On Leave,High School,French,Prefer Not to Say,No,Refugee,2,Widowed,0,Own,Yes,2026-03-11
CLT-000846,55-64,Male,K9X,Hamilton,1,$80-100K,Retired,Master,Bilingual,Yes,No,PR,28,Common-Law,4,Own,Yes,2026-04-13
CLT-000847,55-64,Male,N9H,GTA,6,<$20K,Retired,Less than HS,Bilingual,Prefer Not to Say,Yes,Work Permit,41,Widowed,0,Other,Yes,2026-03-10
CLT-000848,18-24,Female,K4W,GTA,3,<$20K,Retired,Doctorate,English,Prefer Not to Say,Yes,Work Permit,24,Married,2,Other,Limited,2026-07-30
CLT-000849,65+,Prefer Not to Say,P9B,Northern,1,$20-40K,Employed FT,Less than HS,Other,Prefer Not to Say,No,Other,19,Divorced,0,Rent,Limited,2026-01-20
CLT-000850,25-34,Non-Binary,N7N,Southwestern,2,$80-100K,Employed FT,High School,Bilingual,Prefer Not to Say,Yes,Refugee,49,Married,0,Shelter,No,2026-06-09
CLT-000851,55-64,Non-Binary,P5T,Ottawa,7,$20-40K,Student,Less than HS,French,Yes,Yes,PR,5,Common-Law,5,Shelter,No,2026-04-17
CLT-000852,65+,Non-Binary,N1Y,Niagara,4,$40-60K,Student,Master,English,Yes,Yes,Work Permit,36,Widowed,2,Own,No,2026-03-02
CLT-000853,55-64,Prefer Not to Say,L1M,Southwestern,3,<$20K,Retired,Bachelor,French,Prefer Not to Say,No,PR,50,Married,1,Rent,Yes,2026-05-01
CLT-000854,25-34,Non-Binary,T8P,Niagara,3,<$20K,Employed PT,Bachelor,English,Yes,No,Work Permit,31,Common-Law,2,Other,No,2026-01-31
CLT-000855,55-64,Male,T5Q,Eastern,5,$20-40K,Unemployed,Less than HS,French,No,No,Work Permit,9,Divorced,4,Other,No,2026-05-25
CLT-000856,55-64,Male,P2A,Niagara,5,$60-80K,Unemployed,Bachelor,French,Yes,No,Other,26,Married,3,Shelter,Limited,2026-02-11
CLT-000857,25-34,Female,N8H,Ottawa,7,$20-40K,Student,College,French,No,Yes,Other,13,Widowed,5,Other,Limited,2026-07-12
CLT-000858,35-44,Non-Binary,T7R,GTA,2,$20-40K,Retired,Less than HS,English,No,No,Citizen,43,Single,3,Rent,Limited,2026-03-17
CLT-000859,35-44,Male,K6V,Waterloo,3,$40-60K,Student,High School,Bilingual,Prefer Not to Say,Yes,Work Permit,6,Common-Law,5,Rent,Limited,2026-01-19
CLT-000860,18-24,Female,K3X,Ottawa,7,$80-100K,Student,Doctorate,Other,No,Yes,Refugee,27,Divorced,5,Social Housing,No,2026-05-04
CLT-000861,65+,Female,M1C,GTA,3,<$20K,Retired,High School,Bilingual,Yes,No,Other,11,Divorced,0,Own,Limited,2026-05-20
CLT-000862,45-54,Prefer Not to Say,T7Z,Waterloo,7,$40-60K,Self-Employed,High School,French,Prefer Not to Say,No,PR,8,Common-Law,1,Other,Yes,2026-06-07
CLT-000863,25-34,Female,L2L,Hamilton,4,$60-80K,On Leave,High School,Other,No,No,Work Permit,28,Common-Law,0,Rent,Yes,2026-06-18
CLT-000864,55-64,Non-Binary,K1D,Southwestern,5,$40-60K,Student,Less than HS,French,Prefer Not to Say,No,PR,33,Married,4,Shelter,Limited,2026-07-16
CLT-000865,55-64,Prefer Not to Say,P8J,Northern,7,<$20K,On Leave,Doctorate,Bilingual,No,No,Other,49,Widowed,1,Social Housing,Limited,2026-05-09
CLT-000866,55-64,Non-Binary,N7B,Niagara,5,>$100K,Self-Employed,High School,French,Prefer Not to Say,No,PR,8,Single,1,Social Housing,No,2026-04-15
CLT-000867,18-24,Prefer Not to Say,T7S,Southwestern,4,>$100K,Student,Doctorate,Other,Prefer Not to Say,Yes,Other,48,Widowed,4,Shelter,Yes,2026-07-03
CLT-000868,45-54,Male,K9K,Waterloo,6,$40-60K,On Leave,Doctorate,Bilingual,Prefer Not to Say,Yes,Citizen,7,Widowed,2,Shelter,Yes,2026-02-28
CLT-000869,65+,Non-Binary,T0C,Waterloo,3,$60-80K,Employed PT,Bachelor,Other,Prefer Not to Say,No,PR,25,Married,4,Other,No,2026-08-01
CLT-000870,35-44,Non-Binary,P9P,Hamilton,5,<$20K,Self-Employed,Bachelor,French,Yes,Yes,Citizen,35,Single,0,Own,Yes,2026-07-10
CLT-000871,35-44,Female,P6V,Niagara,5,<$20K,Student,High School,Bilingual,Yes,No,Refugee,20,Widowed,2,Own,No,2026-05-30
CLT-000872,18-24,Prefer Not to Say,N1U,GTA,6,$80-100K,Employed FT,Less than HS,Bilingual,Prefer Not to Say,No,Other,44,Divorced,1,Social Housing,Yes,2026-06-18
CLT-000873,25-34,Prefer Not to Say,T4X,Waterloo,4,$60-80K,Unemployed,Doctorate,French,Prefer Not to Say,No,Other,12,Single,2,Own,No,2026-02-01
CLT-000874,55-64,Prefer Not to Say,K5C,Northern,6,$20-40K,On Leave,College,French,Yes,No,PR,27,Divorced,2,Shelter,Limited,2026-05-04
CLT-000875,45-54,Prefer Not to Say,K4X,Northern,4,$40-60K,Retired,Bachelor,Bilingual,Yes,Yes,Citizen,0,Common-Law,5,Other,No,2026-06-03
CLT-000876,18-24,Non-Binary,M7P,Ottawa,6,>$100K,Self-Employed,High School,English,No,Yes,Other,38,Single,3,Social Housing,No,2026-04-11
CLT-000877,65+,Prefer Not to Say,P7V,Southwestern,4,$20-40K,On Leave,Doctorate,English,No,Yes,PR,18,Married,2,Shelter,No,2026-05-09
CLT-000878,65+,Female,T0G,Northern,3,$20-40K,Student,Master,Bilingual,Prefer Not to Say,Yes,Work Permit,20,Widowed,3,Shelter,No,2026-02-22
CLT-000879,35-44,Male,N8Y,Ottawa,6,<$20K,Self-Employed,Bachelor,French,Prefer Not to Say,Yes,Other,19,Divorced,3,Social Housing,Limited,2026-04-17
CLT-000880,65+,Male,K6C,Southwestern,5,>$100K,Self-Employed,Master,French,Prefer Not to Say,No,PR,6,Widowed,3,Rent,No,2026-03-27
CLT-000881,45-54,Non-Binary,L3S,GTA,5,$40-60K,Employed FT,Doctorate,Bilingual,No,No,PR,1,Single,5,Shelter,Yes,2026-04-10
CLT-000882,25-34,Male,M5V,Ottawa,4,$40-60K,Employed FT,Bachelor,Other,Prefer Not to Say,Yes,Work Permit,32,Single,0,Rent,Limited,2026-06-17
CLT-000883,35-44,Female,T7X,Eastern,5,$60-80K,Unemployed,High School,Other,Prefer Not to Say,Yes,Other,20,Widowed,5,Other,No,2026-04-23
CLT-000884,45-54,Prefer Not to Say,T0K,Central,3,$80-100K,Retired,Master,English,No,Yes,PR,44,Widowed,4,Shelter,Limited,2026-07-15
CLT-000885,55-64,Male,L4W,Durham,2,$60-80K,Employed FT,Less than HS,French,Prefer Not to Say,Yes,PR,49,Single,1,Rent,No,2026-05-11
CLT-000886,55-64,Female,N4N,GTA,2,<$20K,Employed PT,Bachelor,Bilingual,Yes,No,Refugee,30,Single,5,Rent,Limited,2026-06-05
CLT-000887,18-24,Non-Binary,K5C,Waterloo,3,$60-80K,On Leave,Less than HS,Other,No,No,Work Permit,35,Widowed,1,Rent,Yes,2026-06-27
CLT-000888,35-44,Non-Binary,K8K,Durham,4,>$100K,Employed FT,Bachelor,French,Yes,Yes,PR,35,Married,4,Rent,Yes,2026-04-02
CLT-000889,25-34,Prefer Not to Say,P9P,Ottawa,3,>$100K,Employed PT,College,Other,No,No,PR,26,Widowed,5,Social Housing,Limited,2026-05-08
CLT-000890,35-44,Prefer Not to Say,L5K,GTA,4,>$100K,Employed PT,Master,French,Yes,Yes,Citizen,35,Common-Law,5,Own,Limited,2026-05-20
CLT-000891,18-24,Prefer Not to Say,L6X,Southwestern,7,$40-60K,On Leave,Less than HS,Bilingual,Prefer Not to Say,Yes,Citizen,20,Widowed,0,Own,Yes,2026-05-24
CLT-000892,65+,Prefer Not to Say,N9P,Southwestern,3,$60-80K,Student,Less than HS,French,No,No,Refugee,12,Divorced,5,Social Housing,No,2026-07-15
CLT-000893,35-44,Female,K3J,Hamilton,4,$40-60K,Self-Employed,Master,Other,Yes,Yes,Refugee,36,Married,1,Shelter,Yes,2026-05-09
CLT-000894,18-24,Male,L0F,Eastern,4,$40-60K,Employed PT,Master,Other,Yes,No,Work Permit,3,Common-Law,1,Own,Limited,2026-03-16
CLT-000895,18-24,Non-Binary,T0I,Hamilton,2,$60-80K,Employed FT,Master,Other,Prefer Not to Say,No,PR,38,Single,2,Social Housing,Limited,2026-05-05
CLT-000896,45-54,Female,N6A,Waterloo,5,>$100K,Unemployed,Master,English,Prefer Not to Say,Yes,Refugee,48,Common-Law,3,Rent,No,2026-04-22
CLT-000897,35-44,Female,P7U,Durham,5,$40-60K,Retired,Bachelor,Bilingual,Prefer Not to Say,No,Work Permit,28,Single,1,Own,Limited,2026-06-06
CLT-000898,55-64,Non-Binary,L4Z,Waterloo,4,<$20K,Student,High School,Bilingual,Yes,No,Refugee,16,Divorced,3,Shelter,No,2026-03-02
CLT-000899,45-54,Female,M2H,Durham,3,$80-100K,Student,Bachelor,Bilingual,No,Yes,Other,5,Widowed,4,Other,No,2026-03-27
CLT-000900,35-44,Prefer Not to Say,P8H,Northern,6,$20-40K,On Leave,Master,English,Prefer Not to Say,Yes,Citizen,20,Widowed,0,Social Housing,No,2026-03-31
CLT-000901,65+,Male,N3M,Central,5,$40-60K,Unemployed,Less than HS,Bilingual,Prefer Not to Say,Yes,Other,14,Common-Law,2,Rent,No,2026-04-15
CLT-000902,25-34,Prefer Not to Say,M2G,Waterloo,2,$20-40K,Employed FT,Bachelor,Bilingual,Yes,Yes,Work Permit,50,Married,5,Social Housing,Limited,2026-05-01
CLT-000903,35-44,Male,P6Z,Northern,5,$20-40K,Self-Employed,Doctorate,English,Prefer Not to Say,No,Citizen,33,Divorced,4,Shelter,Limited,2026-03-25
CLT-000904,65+,Prefer Not to Say,P8E,Hamilton,2,$60-80K,On Leave,Bachelor,French,Yes,No,Refugee,14,Widowed,5,Other,Limited,2026-03-05
CLT-000905,45-54,Prefer Not to Say,N0S,Hamilton,6,$80-100K,Student,Master,Bilingual,No,Yes,Citizen,43,Common-Law,2,Social Housing,Limited,2026-01-12
CLT-000906,45-54,Female,P6F,Waterloo,6,>$100K,Employed FT,Doctorate,English,Yes,No,Other,14,Married,5,Rent,No,2026-04-02
CLT-000907,25-34,Prefer Not to Say,P2L,Southwestern,4,$20-40K,Employed FT,College,Bilingual,Prefer Not to Say,Yes,Work Permit,27,Divorced,0,Own,No,2026-04-24
CLT-000908,35-44,Female,P8Y,Hamilton,2,$40-60K,On Leave,Doctorate,Bilingual,Prefer Not to Say,Yes,Other,50,Widowed,3,Own,Limited,2026-06-21
CLT-000909,55-64,Non-Binary,M7K,Central,7,$20-40K,Self-Employed,Master,English,No,Yes,Refugee,21,Widowed,5,Shelter,Yes,2026-04-22
CLT-000910,55-64,Female,P5B,Hamilton,6,>$100K,Employed FT,College,English,Yes,Yes,Refugee,38,Divorced,3,Rent,Yes,2026-07-19
CLT-000911,25-34,Male,L6R,Eastern,5,$60-80K,On Leave,Less than HS,French,No,No,PR,28,Widowed,4,Rent,Yes,2026-03-15
CLT-000912,65+,Female,L1H,Hamilton,1,$60-80K,Employed PT,Less than HS,Other,Prefer Not to Say,Yes,Other,2,Widowed,2,Other,Yes,2026-01-09
CLT-000913,45-54,Non-Binary,T8G,Niagara,7,$80-100K,Employed FT,Bachelor,Other,Yes,Yes,Other,25,Divorced,2,Shelter,Yes,2026-04-13
CLT-000914,45-54,Prefer Not to Say,L5S,Central,4,$20-40K,Self-Employed,College,Bilingual,Yes,Yes,Work Permit,47,Divorced,3,Rent,No,2026-01-04
CLT-000915,35-44,Male,K5W,Durham,6,$80-100K,Self-Employed,Master,English,Yes,No,Work Permit,33,Divorced,1,Rent,No,2026-05-05
CLT-000916,55-64,Non-Binary,L7U,Northern,1,$80-100K,Employed FT,High School,Bilingual,Yes,Yes,Work Permit,5,Common-Law,0,Shelter,Limited,2026-07-15
CLT-000917,35-44,Female,M6M,GTA,5,>$100K,Employed FT,Bachelor,English,Yes,No,Work Permit,40,Divorced,3,Own,Yes,2026-06-15
CLT-000918,35-44,Male,T4O,Central,1,<$20K,Employed FT,College,Bilingual,Prefer Not to Say,No,Citizen,41,Widowed,4,Rent,Yes,2026-06-10
CLT-000919,45-54,Male,N9T,GTA,6,$60-80K,Unemployed,Master,Bilingual,Prefer Not to Say,Yes,Work Permit,27,Common-Law,5,Other,Yes,2026-06-23
CLT-000920,25-34,Prefer Not to Say,K8G,Niagara,3,$60-80K,Employed PT,High School,Bilingual,No,No,Other,47,Single,3,Own,Limited,2026-07-06
CLT-000921,25-34,Female,L1Z,Southwestern,7,>$100K,Self-Employed,High School,Bilingual,No,No,Refugee,44,Married,5,Other,Yes,2026-07-17
CLT-000922,18-24,Male,L5G,Waterloo,6,$80-100K,Employed FT,College,Other,No,Yes,Work Permit,6,Common-Law,0,Other,No,2026-01-29
CLT-000923,65+,Prefer Not to Say,M9S,Durham,4,$20-40K,Employed FT,Bachelor,English,Prefer Not to Say,Yes,Refugee,26,Widowed,4,Own,Yes,2026-01-05
CLT-000924,25-34,Non-Binary,N9D,Northern,5,<$20K,Unemployed,Less than HS,English,No,No,Work Permit,16,Divorced,3,Rent,No,2026-04-23
CLT-000925,25-34,Male,K5H,Niagara,1,$20-40K,Student,Bachelor,Other,No,Yes,PR,50,Widowed,2,Shelter,Limited,2026-06-13
CLT-000926,55-64,Non-Binary,N4L,GTA,5,<$20K,Self-Employed,Master,Other,Yes,No,PR,41,Married,0,Social Housing,No,2026-01-25
CLT-000927,45-54,Male,L2M,Ottawa,3,$40-60K,Student,Less than HS,Other,No,Yes,Work Permit,16,Single,2,Rent,No,2026-03-08
CLT-000928,35-44,Non-Binary,T8X,Northern,5,$60-80K,Self-Employed,Master,Bilingual,Prefer Not to Say,No,Work Permit,5,Widowed,0,Rent,Limited,2026-07-29
CLT-000929,45-54,Male,L9Q,Hamilton,7,$60-80K,Employed PT,Less than HS,French,Prefer Not to Say,Yes,Refugee,15,Widowed,3,Social Housing,Limited,2026-02-12
CLT-000930,35-44,Female,N6A,Hamilton,3,>$100K,Self-Employed,Less than HS,Bilingual,No,No,Work Permit,0,Married,3,Own,Yes,2026-04-01
CLT-000931,25-34,Non-Binary,K5L,Central,4,<$20K,Retired,High School,French,No,Yes,Citizen,13,Widowed,2,Own,Limited,2026-04-03
CLT-000932,35-44,Male,M9V,Central,3,$20-40K,On Leave,Doctorate,Bilingual,Yes,No,Work Permit,0,Common-Law,3,Other,Limited,2026-06-13
CLT-000933,18-24,Non-Binary,T8F,GTA,4,$20-40K,Student,Less than HS,French,No,Yes,PR,19,Single,5,Rent,Limited,2026-06-08
CLT-000934,25-34,Prefer Not to Say,P1X,Eastern,2,$60-80K,Student,High School,Other,Yes,Yes,PR,26,Married,3,Shelter,Limited,2026-04-20
CLT-000935,45-54,Non-Binary,N9K,Durham,7,$80-100K,On Leave,Less than HS,Bilingual,No,No,Refugee,48,Common-Law,4,Rent,Limited,2026-03-16
CLT-000936,35-44,Female,M3N,Hamilton,3,>$100K,Student,High School,Other,No,No,Other,0,Common-Law,1,Shelter,Limited,2026-04-19
CLT-000937,45-54,Female,K0G,Ottawa,4,<$20K,Self-Employed,Doctorate,French,Yes,No,Refugee,38,Single,2,Rent,No,2026-01-11
CLT-000938,25-34,Female,K3D,Central,7,>$100K,Self-Employed,Less than HS,English,Yes,No,Refugee,17,Widowed,0,Rent,Yes,2026-04-19
CLT-000939,25-34,Male,M9H,Durham,5,>$100K,Self-Employed,Master,Bilingual,Yes,Yes,Citizen,22,Common-Law,5,Rent,Limited,2026-05-04
CLT-000940,55-64,Male,L7H,Southwestern,7,<$20K,On Leave,College,English,Yes,No,Refugee,0,Widowed,3,Rent,Yes,2026-07-03
CLT-000941,45-54,Non-Binary,M4M,GTA,2,$60-80K,Self-Employed,High School,French,No,No,Other,40,Widowed,1,Rent,No,2026-01-27
CLT-000942,65+,Female,N1Z,Eastern,3,<$20K,Student,High School,English,Yes,No,Citizen,4,Common-Law,3,Other,Limited,2026-05-08
CLT-000943,65+,Male,N2W,Waterloo,5,<$20K,Employed FT,Master,Other,Prefer Not to Say,No,PR,27,Widowed,3,Shelter,No,2026-01-13
CLT-000944,55-64,Female,N8C,Niagara,5,>$100K,Employed PT,Less than HS,Bilingual,Yes,No,PR,30,Married,0,Other,Limited,2026-04-27
CLT-000945,18-24,Non-Binary,K9A,Eastern,5,<$20K,Retired,High School,English,Yes,No,Refugee,11,Divorced,0,Shelter,Yes,2026-06-11
CLT-000946,25-34,Non-Binary,N4Q,Central,6,$60-80K,Retired,Master,French,Yes,Yes,PR,29,Married,4,Own,No,2026-02-14
CLT-000947,25-34,Female,K2S,Hamilton,6,>$100K,Employed PT,College,Bilingual,Yes,Yes,Work Permit,37,Married,4,Social Housing,No,2026-07-17
CLT-000948,35-44,Non-Binary,K1Q,Durham,4,$40-60K,Unemployed,Master,Bilingual,No,Yes,Citizen,30,Widowed,1,Social Housing,No,2026-02-25
CLT-000949,45-54,Prefer Not to Say,P8H,Hamilton,7,$40-60K,Unemployed,Doctorate,Bilingual,Prefer Not to Say,Yes,Work Permit,21,Widowed,1,Other,No,2026-04-03
CLT-000950,18-24,Male,T7X,Hamilton,1,$80-100K,Retired,Less than HS,French,Yes,No,PR,6,Single,1,Social Housing,Limited,2026-06-30
CLT-000951,55-64,Male,L3G,Eastern,1,$40-60K,Self-Employed,Bachelor,Other,No,Yes,Citizen,3,Single,2,Shelter,Yes,2026-01-24
CLT-000952,55-64,Female,K5F,GTA,7,$60-80K,Employed PT,High School,Other,Yes,Yes,Citizen,24,Common-Law,1,Shelter,No,2026-02-28
CLT-000953,25-34,Male,N1J,GTA,5,$20-40K,Employed PT,Less than HS,English,Yes,No,Citizen,44,Divorced,0,Other,Limited,2026-03-17
CLT-000954,35-44,Prefer Not to Say,T4B,Central,7,<$20K,Retired,Doctorate,Bilingual,Yes,Yes,Other,45,Single,0,Social Housing,No,2026-07-17
CLT-000955,45-54,Female,T5F,Niagara,2,$40-60K,Retired,College,English,No,No,PR,23,Married,2,Own,Yes,2026-06-16
CLT-000956,18-24,Female,T2Z,Durham,7,$60-80K,Student,Less than HS,English,No,No,Work Permit,47,Divorced,0,Rent,No,2026-05-29
CLT-000957,25-34,Female,L7O,Hamilton,3,<$20K,Self-Employed,College,English,No,No,Citizen,31,Common-Law,1,Rent,Yes,2026-07-02
CLT-000958,45-54,Prefer Not to Say,T5F,Niagara,1,$40-60K,Retired,Bachelor,English,No,Yes,Citizen,30,Single,2,Own,Yes,2026-01-18
CLT-000959,35-44,Female,T4D,Northern,3,>$100K,On Leave,Master,Bilingual,No,No,Refugee,28,Married,0,Rent,No,2026-01-20
CLT-000960,65+,Prefer Not to Say,T4C,Waterloo,1,>$100K,Student,Bachelor,Bilingual,No,No,Citizen,34,Common-Law,3,Own,Yes,2026-03-07
CLT-000961,18-24,Male,T1P,Niagara,1,$60-80K,Employed FT,Bachelor,English,Yes,Yes,Citizen,6,Married,3,Rent,Limited,2026-02-26
CLT-000962,18-24,Male,N2A,Eastern,3,$60-80K,Retired,Bachelor,Bilingual,No,No,Citizen,1,Single,4,Own,Limited,2026-07-18
CLT-000963,65+,Non-Binary,L2Y,Niagara,6,<$20K,Self-Employed,Bachelor,French,No,Yes,Citizen,26,Common-Law,1,Social Housing,Limited,2026-02-14
CLT-000964,35-44,Male,M4P,Central,3,>$100K,Student,Bachelor,French,No,Yes,PR,14,Single,5,Shelter,No,2026-02-02
CLT-000965,65+,Male,M6Q,Southwestern,4,<$20K,Employed PT,Master,Bilingual,Yes,No,Other,9,Married,2,Shelter,No,2026-03-23
CLT-000966,25-34,Male,N4N,Southwestern,3,$20-40K,On Leave,High School,English,No,No,Other,50,Common-Law,0,Shelter,Yes,2026-07-19
CLT-000967,35-44,Non-Binary,M1W,Eastern,4,>$100K,Employed FT,High School,Bilingual,Prefer Not to Say,No,PR,40,Single,5,Own,No,2026-05-20
CLT-000968,55-64,Male,T7R,Niagara,5,>$100K,Self-Employed,College,Other,Prefer Not to Say,No,Citizen,7,Widowed,4,Rent,Yes,2026-03-12
CLT-000969,18-24,Non-Binary,T4U,Southwestern,4,$40-60K,On Leave,Bachelor,French,Yes,No,PR,23,Widowed,3,Rent,No,2026-07-14
CLT-000970,55-64,Prefer Not to Say,M1V,Niagara,5,$40-60K,Employed PT,College,French,Yes,No,Work Permit,3,Common-Law,0,Other,Yes,2026-05-02
CLT-000971,18-24,Male,T1Q,Central,5,$60-80K,Retired,Master,Other,No,Yes,Other,22,Married,4,Own,No,2026-07-05
CLT-000972,65+,Non-Binary,M9L,Hamilton,5,$20-40K,Retired,Less than HS,Bilingual,No,Yes,Refugee,25,Widowed,0,Shelter,Yes,2026-07-09
CLT-000973,55-64,Female,L1N,Ottawa,1,$80-100K,Unemployed,College,English,Prefer Not to Say,No,PR,47,Divorced,4,Other,Yes,2026-05-11
CLT-000974,55-64,Male,N8Z,Eastern,1,<$20K,Employed PT,Doctorate,English,No,No,Other,8,Widowed,1,Rent,Yes,2026-03-03
CLT-000975,18-24,Female,L6P,Hamilton,2,$40-60K,Employed FT,Doctorate,French,Prefer Not to Say,No,Refugee,7,Divorced,1,Shelter,Limited,2026-01-30
CLT-000976,35-44,Male,K4Z,Northern,4,>$100K,Self-Employed,Bachelor,French,Yes,Yes,Work Permit,41,Divorced,1,Shelter,No,2026-02-16
CLT-000977,18-24,Non-Binary,T2A,Waterloo,3,$20-40K,Employed FT,Bachelor,French,No,No,Citizen,23,Widowed,3,Own,Limited,2026-07-01
CLT-000978,55-64,Non-Binary,K5B,Central,5,$20-40K,Self-Employed,College,French,Prefer Not to Say,Yes,Other,23,Common-Law,5,Other,No,2026-05-07
CLT-000979,55-64,Female,N4V,Northern,4,$20-40K,Student,Master,Bilingual,No,Yes,PR,33,Single,3,Own,Yes,2026-05-30
CLT-000980,25-34,Male,K5D,Ottawa,6,>$100K,Employed FT,High School,French,Yes,Yes,Citizen,30,Common-Law,1,Social Housing,Limited,2026-01-12
CLT-000981,25-34,Non-Binary,N9I,Durham,7,$40-60K,Self-Employed,Doctorate,English,Yes,Yes,PR,46,Married,1,Rent,Yes,2026-01-09
CLT-000982,55-64,Prefer Not to Say,K8Y,Central,6,$60-80K,Employed FT,Doctorate,Bilingual,Yes,Yes,PR,30,Single,4,Social Housing,Limited,2026-04-23
CLT-000983,55-64,Female,N9F,Ottawa,2,<$20K,Student,Doctorate,French,Yes,No,Citizen,33,Single,4,Other,Yes,2026-04-25
CLT-000984,18-24,Non-Binary,M9H,Ottawa,4,$80-100K,Unemployed,College,French,Prefer Not to Say,Yes,PR,28,Common-Law,5,Shelter,Limited,2026-07-25
CLT-000985,25-34,Male,M3Z,Eastern,4,<$20K,Self-Employed,College,Bilingual,No,Yes,Work Permit,23,Common-Law,2,Own,No,2026-05-05
CLT-000986,18-24,Male,L3L,Central,6,$80-100K,Retired,High School,French,No,Yes,Citizen,49,Widowed,0,Other,Yes,2026-05-25
CLT-000987,65+,Female,P5B,Northern,6,$80-100K,Unemployed,Bachelor,Other,Prefer Not to Say,Yes,Work Permit,32,Divorced,5,Social Housing,Yes,2026-04-29
CLT-000988,18-24,Non-Binary,N4D,Central,7,$20-40K,Employed PT,Doctorate,English,No,Yes,Refugee,26,Divorced,5,Shelter,Yes,2026-06-15
CLT-000989,65+,Prefer Not to Say,K3C,Ottawa,5,<$20K,Self-Employed,Bachelor,English,Yes,No,Work Permit,47,Married,0,Other,Yes,2026-05-06
CLT-000990,25-34,Male,K4V,GTA,2,$60-80K,Student,Master,English,No,Yes,PR,31,Widowed,5,Rent,Yes,2026-04-17
CLT-000991,18-24,Female,M0J,Central,5,$20-40K,Employed FT,Bachelor,French,Yes,No,PR,17,Divorced,5,Social Housing,Yes,2026-03-18
CLT-000992,45-54,Non-Binary,N3E,Central,7,$40-60K,Employed FT,Bachelor,Bilingual,Yes,Yes,Work Permit,45,Married,3,Shelter,Limited,2026-06-12
CLT-000993,18-24,Female,M7F,GTA,5,$40-60K,Student,Master,English,Yes,No,Work Permit,0,Widowed,0,Other,Limited,2026-07-12
CLT-000994,45-54,Non-Binary,L5N,Central,6,$60-80K,Self-Employed,Doctorate,English,Prefer Not to Say,No,Work Permit,18,Married,0,Social Housing,No,2026-01-15
CLT-000995,65+,Non-Binary,M5W,Central,4,$60-80K,On Leave,College,English,Prefer Not to Say,Yes,Citizen,7,Divorced,5,Shelter,No,2026-06-03
CLT-000996,65+,Female,M0C,Eastern,3,>$100K,Employed FT,College,English,No,Yes,Refugee,40,Divorced,0,Other,Yes,2026-03-07
CLT-000997,35-44,Prefer Not to Say,L4Q,Southwestern,1,<$20K,Employed FT,Less than HS,Bilingual,Yes,Yes,Work Permit,45,Divorced,2,Social Housing,No,2026-06-09
CLT-000998,45-54,Prefer Not to Say,P3J,Durham,7,$60-80K,Unemployed,High School,Bilingual,No,Yes,Work Permit,35,Widowed,4,Rent,No,2026-04-12
CLT-000999,45-54,Female,L7N,GTA,1,$20-40K,Retired,Less than HS,Other,Prefer Not to Say,No,Citizen,5,Widowed,0,Rent,Limited,2026-01-28
CLT-001000,45-54,Non-Binary,K5B,Durham,6,<$20K,Unemployed,Master,Bilingual,Prefer Not to Say,Yes,Work Permit,15,Single,2,Own,No,2026-01-19
