TRANSACTION_ID,BUSINESS_ENTITY_ID,ENTITY_NAME,BUSINESS_TYPE,SECTOR,REVENUE_AMOUNT,TAX_COLLECTED,TRANSACTION_DATE,FISCAL_QUARTER,REGION,EMPLOYEE_COUNT,ANNUAL_REVENUE_TIER,COMPLIANCE_STATUS,AUDIT_FLAG,BN_NUMBER,LAST_UPDATED
TXN-00000699,BIZ-00255,Ontario Business 419,Cooperative,Agriculture,1176506.04,87773.51,2025-10-19,2024-04-01,Niagara,2091,$1-5M,Under Review,No,464430132RC0001,2026-02-18
TXN-00000700,BIZ-00416,Ontario Business 159,Sole Proprietorship,Manufacturing,1419677.14,440206.26,2025-12-30,2024-07-01,Waterloo,3644,$1-5M,Compliant,No,154208962RC0001,2026-08-01
TXN-00000701,BIZ-00474,Ontario Business 447,Non-Profit,Manufacturing,927034.33,96491.07,2026-03-04,2025-01-01,GTA,201,>$100M,Compliant,No,341561590RC0001,2026-01-29
TXN-00000702,BIZ-00193,Ontario Business 99,Sole Proprietorship,Finance,1467657.52,147896.69,2025-11-04,2026-01-01,Northern,2505,$5-25M,Exempt,Yes,715078725RC0001,2026-07-08
TXN-00000703,BIZ-00015,Ontario Business 473,Crown Corporation,Healthcare,4478093.78,54406.14,2026-07-15,2024-10-01,Central,4062,>$100M,Exempt,Yes,153526153RC0001,2026-02-07
TXN-00000704,BIZ-00156,Ontario Business 436,Corporation,Mining,4946320.79,543452.45,2025-11-05,2024-10-01,Hamilton,1334,$5-25M,Non-Compliant,No,289496098RC0001,2026-01-10
TXN-00000705,BIZ-00226,Ontario Business 197,Non-Profit,Mining,3142917.41,50202.65,2024-05-26,2025-01-01,Ottawa,738,>$100M,Exempt,No,644099356RC0001,2026-05-28
TXN-00000706,BIZ-00183,Ontario Business 55,Crown Corporation,Education,1792028.25,594196.33,2024-04-19,2024-04-01,GTA,3051,$5-25M,Non-Compliant,Yes,906839654RC0001,2026-02-06
TXN-00000707,BIZ-00239,Ontario Business 225,Crown Corporation,Technology,586554.4,562455.34,2024-08-15,2024-07-01,Niagara,1128,$5-25M,Exempt,No,198900865RC0001,2026-01-07
TXN-00000708,BIZ-00018,Ontario Business 10,Sole Proprietorship,Education,4301496.16,487785.65,2024-12-23,2026-01-01,Southwestern,1960,>$100M,Exempt,Yes,689152035RC0001,2026-03-11
TXN-00000709,BIZ-00440,Ontario Business 409,Crown Corporation,Healthcare,3725688.29,355455.35,2026-04-01,2025-07-01,Durham,611,$25-100M,Under Review,Yes,289362428RC0001,2026-01-28
TXN-00000710,BIZ-00090,Ontario Business 304,Corporation,Agriculture,795524.39,264640.3,2026-05-23,2026-01-01,Northern,2706,<$1M,Compliant,Yes,739685624RC0001,2026-06-19
TXN-00000711,BIZ-00267,Ontario Business 479,Corporation,Manufacturing,4775196.61,468083.55,2024-02-23,2024-10-01,Niagara,1253,$1-5M,Exempt,Yes,489691812RC0001,2026-01-10
TXN-00000712,BIZ-00197,Ontario Business 401,Crown Corporation,Retail,2785411.95,606250.28,2025-11-23,2025-07-01,Northern,1249,>$100M,Under Review,No,402098515RC0001,2026-07-25
TXN-00000713,BIZ-00202,Ontario Business 173,Cooperative,Retail,2472066.17,144728.3,2024-03-19,2025-10-01,Waterloo,756,$5-25M,Non-Compliant,No,739056365RC0001,2026-01-14
TXN-00000714,BIZ-00106,Ontario Business 198,Partnership,Manufacturing,1775642.97,486143.24,2026-05-23,2025-04-01,Northern,1672,$25-100M,Under Review,No,569213004RC0001,2026-04-19
TXN-00000715,BIZ-00232,Ontario Business 444,Crown Corporation,Finance,837650.87,592491.37,2025-05-08,2025-10-01,Ottawa,4039,$5-25M,Exempt,Yes,397957515RC0001,2026-07-26
TXN-00000716,BIZ-00183,Ontario Business 385,Partnership,Finance,3780886.4,191330.08,2026-02-13,2024-10-01,GTA,2950,>$100M,Exempt,No,258183713RC0001,2026-04-04
TXN-00000717,BIZ-00148,Ontario Business 310,Crown Corporation,Agriculture,263941.1,176751.86,2025-05-08,2024-07-01,Waterloo,3262,<$1M,Under Review,No,906092318RC0001,2026-07-25
TXN-00000718,BIZ-00262,Ontario Business 319,Crown Corporation,Manufacturing,346404.83,278386.35,2024-05-05,2025-07-01,Niagara,2812,$1-5M,Non-Compliant,Yes,198703163RC0001,2026-01-25
TXN-00000719,BIZ-00396,Ontario Business 380,Cooperative,Energy,1400516.08,119395.27,2024-01-05,2024-07-01,Central,188,$5-25M,Under Review,No,756126708RC0001,2026-07-21
TXN-00000720,BIZ-00032,Ontario Business 361,Non-Profit,Education,4188869.34,17484.96,2026-04-03,2025-01-01,Central,4320,$5-25M,Non-Compliant,Yes,558658124RC0001,2026-03-08
TXN-00000721,BIZ-00165,Ontario Business 135,Cooperative,Agriculture,2242217.18,497616.67,2025-04-04,2026-01-01,Southwestern,1090,$5-25M,Non-Compliant,Yes,778655281RC0001,2026-05-29
TXN-00000722,BIZ-00332,Ontario Business 30,Cooperative,Retail,1065768.17,344675.05,2026-03-27,2026-01-01,Central,3307,>$100M,Non-Compliant,No,821439835RC0001,2026-05-16
TXN-00000723,BIZ-00168,Ontario Business 32,Cooperative,Construction,2612960.29,416604.63,2025-03-17,2026-01-01,Northern,2601,$1-5M,Compliant,Yes,458147152RC0001,2026-05-16
TXN-00000724,BIZ-00003,Ontario Business 279,Crown Corporation,Construction,2612669.88,505545.78,2026-06-26,2025-04-01,Central,888,<$1M,Under Review,Yes,962708904RC0001,2026-03-14
TXN-00000725,BIZ-00212,Ontario Business 247,Corporation,Mining,3084930.48,100381.31,2024-12-10,2024-10-01,Eastern,3598,<$1M,Compliant,Yes,877235586RC0001,2026-02-07
TXN-00000726,BIZ-00373,Ontario Business 408,Non-Profit,Energy,4342436.74,416445.27,2024-07-14,2025-07-01,Ottawa,4584,$25-100M,Non-Compliant,No,159687184RC0001,2026-04-04
TXN-00000727,BIZ-00105,Ontario Business 418,Sole Proprietorship,Technology,2814007.66,159770.83,2024-03-19,2025-01-01,GTA,534,$5-25M,Non-Compliant,No,393768683RC0001,2026-07-22
TXN-00000728,BIZ-00495,Ontario Business 56,Non-Profit,Construction,789414.59,366896.66,2025-11-03,2025-04-01,Ottawa,470,$1-5M,Exempt,No,452302750RC0001,2026-05-16
TXN-00000729,BIZ-00488,Ontario Business 8,Crown Corporation,Mining,3903477.97,144465.18,2025-12-27,2025-04-01,GTA,581,<$1M,Exempt,Yes,993862848RC0001,2026-02-18
TXN-00000730,BIZ-00453,Ontario Business 18,Sole Proprietorship,Construction,140758.67,298992.21,2025-06-25,2025-04-01,Niagara,3760,>$100M,Compliant,No,611199440RC0001,2026-07-24
TXN-00000731,BIZ-00358,Ontario Business 120,Crown Corporation,Manufacturing,4855524.02,68715.23,2025-03-02,2024-10-01,Hamilton,2827,>$100M,Under Review,No,432353124RC0001,2026-04-16
TXN-00000732,BIZ-00475,Ontario Business 25,Corporation,Technology,82104.17,259874.37,2025-09-15,2026-01-01,Hamilton,2393,<$1M,Compliant,No,159105521RC0001,2026-01-17
TXN-00000733,BIZ-00263,Ontario Business 111,Sole Proprietorship,Energy,3148968.42,447920.95,2025-02-11,2025-10-01,Ottawa,4458,<$1M,Exempt,Yes,103471323RC0001,2026-05-15
TXN-00000734,BIZ-00467,Ontario Business 174,Sole Proprietorship,Construction,206032.19,324807.76,2026-04-29,2024-04-01,Ottawa,51,$1-5M,Under Review,Yes,878357157RC0001,2026-01-30
TXN-00000735,BIZ-00087,Ontario Business 360,Crown Corporation,Agriculture,4144002.79,568093.91,2025-09-20,2024-04-01,Central,785,<$1M,Compliant,Yes,917514329RC0001,2026-05-20
TXN-00000736,BIZ-00466,Ontario Business 35,Cooperative,Education,2831894.7,513330.3,2026-01-13,2024-07-01,GTA,3130,$25-100M,Exempt,No,169553784RC0001,2026-01-11
TXN-00000737,BIZ-00430,Ontario Business 57,Partnership,Mining,1525272.82,53107.87,2026-04-02,2025-10-01,Eastern,1471,>$100M,Under Review,Yes,489555302RC0001,2026-01-29
TXN-00000738,BIZ-00291,Ontario Business 196,Partnership,Finance,4560607.13,596114.47,2024-12-03,2025-10-01,Ottawa,3545,$25-100M,Under Review,Yes,167552553RC0001,2026-05-05
TXN-00000739,BIZ-00011,Ontario Business 445,Sole Proprietorship,Energy,1266674.7,195994.52,2026-04-14,2025-10-01,Central,2678,<$1M,Under Review,No,893303318RC0001,2026-02-10
TXN-00000740,BIZ-00462,Ontario Business 367,Corporation,Agriculture,3317214.33,515319.28,2026-07-26,2025-07-01,Southwestern,4300,<$1M,Non-Compliant,No,470752933RC0001,2026-06-08
TXN-00000741,BIZ-00429,Ontario Business 498,Partnership,Technology,4914401.64,110992.0,2024-05-25,2025-04-01,Northern,3432,$1-5M,Under Review,No,292669447RC0001,2026-02-28
TXN-00000742,BIZ-00060,Ontario Business 338,Crown Corporation,Energy,1438125.67,287766.58,2024-05-07,2025-01-01,Northern,20,$1-5M,Compliant,No,196741735RC0001,2026-06-26
TXN-00000743,BIZ-00106,Ontario Business 316,Cooperative,Finance,72717.73,68902.78,2025-06-20,2025-10-01,Hamilton,3485,$25-100M,Non-Compliant,No,656265572RC0001,2026-02-12
TXN-00000744,BIZ-00092,Ontario Business 262,Cooperative,Construction,2773642.62,324398.78,2024-07-18,2024-04-01,GTA,2452,>$100M,Exempt,Yes,133597034RC0001,2026-06-28
TXN-00000745,BIZ-00297,Ontario Business 469,Crown Corporation,Education,1957646.48,291978.35,2026-05-06,2025-10-01,Northern,4651,$25-100M,Compliant,Yes,950443551RC0001,2026-07-01
TXN-00000746,BIZ-00312,Ontario Business 435,Crown Corporation,Retail,4221868.25,388881.87,2026-07-17,2024-04-01,Southwestern,4037,<$1M,Exempt,No,982335850RC0001,2026-06-02
TXN-00000747,BIZ-00168,Ontario Business 443,Partnership,Energy,3190112.31,551672.66,2026-01-20,2025-04-01,Niagara,2820,$25-100M,Exempt,Yes,363192785RC0001,2026-06-26
TXN-00000748,BIZ-00418,Ontario Business 461,Cooperative,Construction,557191.57,128468.66,2024-06-20,2026-01-01,Durham,4768,$1-5M,Under Review,No,926516119RC0001,2026-02-25
TXN-00000749,BIZ-00075,Ontario Business 480,Sole Proprietorship,Construction,3837784.83,277119.83,2024-11-24,2025-04-01,Durham,2372,$1-5M,Exempt,No,925148553RC0001,2026-06-02
TXN-00000750,BIZ-00395,Ontario Business 410,Partnership,Education,3443276.94,222860.98,2024-10-08,2024-04-01,Eastern,247,<$1M,Under Review,Yes,422392617RC0001,2026-03-01
TXN-00000751,BIZ-00197,Ontario Business 213,Partnership,Mining,1470133.74,584438.5,2024-07-25,2024-10-01,Eastern,1118,$1-5M,Non-Compliant,No,876577383RC0001,2026-03-04
TXN-00000752,BIZ-00112,Ontario Business 179,Crown Corporation,Education,2573960.87,105326.24,2024-05-15,2025-10-01,Central,3968,$5-25M,Non-Compliant,Yes,813543310RC0001,2026-01-02
TXN-00000753,BIZ-00499,Ontario Business 404,Sole Proprietorship,Mining,2736347.22,73565.88,2024-08-26,2026-01-01,Niagara,600,>$100M,Compliant,No,821544361RC0001,2026-04-27
TXN-00000754,BIZ-00247,Ontario Business 498,Corporation,Healthcare,4571210.74,569833.71,2024-04-27,2024-07-01,Central,4329,<$1M,Exempt,Yes,327487108RC0001,2026-01-18
TXN-00000755,BIZ-00182,Ontario Business 125,Non-Profit,Retail,803129.59,47744.37,2025-01-01,2026-01-01,Niagara,2768,<$1M,Compliant,No,316888026RC0001,2026-06-03
TXN-00000756,BIZ-00230,Ontario Business 451,Cooperative,Energy,114377.52,576550.37,2026-04-19,2024-10-01,Ottawa,3037,<$1M,Compliant,Yes,166701392RC0001,2026-01-08
TXN-00000757,BIZ-00330,Ontario Business 297,Partnership,Retail,1105578.29,23166.38,2025-04-15,2026-01-01,Eastern,1134,<$1M,Exempt,No,526253928RC0001,2026-05-25
TXN-00000758,BIZ-00149,Ontario Business 75,Crown Corporation,Education,3142916.35,359890.42,2026-05-04,2024-10-01,Niagara,1620,$1-5M,Exempt,No,547945141RC0001,2026-07-08
TXN-00000759,BIZ-00116,Ontario Business 356,Cooperative,Healthcare,439502.34,160289.96,2026-02-03,2024-04-01,Hamilton,2783,$1-5M,Exempt,Yes,396697651RC0001,2026-01-28
TXN-00000760,BIZ-00137,Ontario Business 436,Sole Proprietorship,Education,3606313.16,189766.03,2025-08-29,2025-01-01,GTA,3084,$5-25M,Exempt,Yes,402030294RC0001,2026-02-20
TXN-00000761,BIZ-00260,Ontario Business 376,Sole Proprietorship,Agriculture,4360530.55,41201.1,2025-05-24,2025-04-01,Northern,4426,>$100M,Non-Compliant,No,154880966RC0001,2026-04-02
TXN-00000762,BIZ-00273,Ontario Business 146,Cooperative,Construction,1298564.34,362514.22,2025-08-20,2025-04-01,Hamilton,2753,$1-5M,Exempt,Yes,799747457RC0001,2026-03-20
TXN-00000763,BIZ-00171,Ontario Business 419,Non-Profit,Construction,4562555.83,361348.71,2025-08-26,2024-10-01,Northern,2358,$5-25M,Non-Compliant,No,128325818RC0001,2026-07-06
TXN-00000764,BIZ-00334,Ontario Business 481,Partnership,Finance,611474.08,6224.62,2024-11-03,2025-10-01,Ottawa,898,$25-100M,Exempt,No,959218500RC0001,2026-03-13
TXN-00000765,BIZ-00191,Ontario Business 107,Non-Profit,Technology,3606775.28,286176.55,2025-09-26,2025-10-01,Niagara,1050,$25-100M,Under Review,Yes,354384984RC0001,2026-05-26
TXN-00000766,BIZ-00174,Ontario Business 411,Sole Proprietorship,Technology,163612.78,436620.79,2026-07-05,2024-10-01,Central,2878,$1-5M,Non-Compliant,Yes,786763745RC0001,2026-04-05
TXN-00000767,BIZ-00205,Ontario Business 355,Sole Proprietorship,Construction,4213508.78,316919.03,2026-02-03,2025-01-01,Ottawa,1440,$5-25M,Under Review,No,488856191RC0001,2026-05-16
TXN-00000768,BIZ-00369,Ontario Business 431,Crown Corporation,Technology,615942.09,649878.55,2026-01-25,2024-07-01,Ottawa,3645,$5-25M,Compliant,No,355138246RC0001,2026-06-20
TXN-00000769,BIZ-00106,Ontario Business 187,Non-Profit,Manufacturing,2056869.38,579559.56,2026-05-02,2024-10-01,Ottawa,2760,<$1M,Non-Compliant,No,721850349RC0001,2026-03-21
TXN-00000770,BIZ-00160,Ontario Business 113,Non-Profit,Construction,4429642.23,309190.5,2025-04-13,2024-07-01,Eastern,2652,>$100M,Under Review,No,847659195RC0001,2026-06-21
TXN-00000771,BIZ-00263,Ontario Business 349,Non-Profit,Healthcare,4565031.59,594097.21,2026-03-13,2025-04-01,Durham,1427,$5-25M,Exempt,Yes,874795474RC0001,2026-05-04
TXN-00000772,BIZ-00110,Ontario Business 313,Crown Corporation,Retail,996336.66,506206.33,2026-05-26,2024-07-01,Niagara,676,$1-5M,Compliant,Yes,689904243RC0001,2026-04-18
TXN-00000773,BIZ-00339,Ontario Business 274,Cooperative,Construction,2792217.72,99645.19,2025-12-12,2026-01-01,Hamilton,2708,<$1M,Non-Compliant,Yes,526293897RC0001,2026-06-18
TXN-00000774,BIZ-00226,Ontario Business 405,Sole Proprietorship,Technology,3465307.45,285785.95,2026-02-05,2025-07-01,GTA,3145,$25-100M,Compliant,Yes,886857498RC0001,2026-05-20
TXN-00000775,BIZ-00161,Ontario Business 495,Cooperative,Education,2590418.06,367536.2,2024-10-08,2025-04-01,Ottawa,3444,$5-25M,Under Review,Yes,206675541RC0001,2026-07-16
TXN-00000776,BIZ-00464,Ontario Business 43,Corporation,Energy,1908222.17,414227.07,2025-07-08,2025-07-01,Southwestern,234,$1-5M,Exempt,Yes,206713086RC0001,2026-05-13
TXN-00000777,BIZ-00022,Ontario Business 202,Cooperative,Technology,3579115.76,487651.66,2025-02-22,2025-01-01,Northern,1892,$5-25M,Compliant,No,284382572RC0001,2026-02-07
TXN-00000778,BIZ-00305,Ontario Business 338,Corporation,Education,4095942.23,259395.09,2024-07-23,2024-04-01,Hamilton,1970,>$100M,Exempt,Yes,795768744RC0001,2026-06-21
TXN-00000779,BIZ-00149,Ontario Business 262,Partnership,Energy,4766211.87,200217.74,2026-06-09,2025-01-01,GTA,33,$25-100M,Non-Compliant,No,974964319RC0001,2026-06-22
TXN-00000780,BIZ-00391,Ontario Business 460,Crown Corporation,Construction,2344918.22,189226.77,2025-10-25,2025-04-01,Niagara,2838,<$1M,Under Review,Yes,530973436RC0001,2026-03-04
TXN-00000781,BIZ-00103,Ontario Business 388,Sole Proprietorship,Energy,1109233.51,510442.18,2026-06-29,2025-01-01,Niagara,1613,<$1M,Non-Compliant,No,888767049RC0001,2026-04-01
TXN-00000782,BIZ-00238,Ontario Business 353,Non-Profit,Education,2019917.38,36347.88,2024-02-29,2024-10-01,Central,191,$25-100M,Exempt,No,558226706RC0001,2026-01-12
TXN-00000783,BIZ-00480,Ontario Business 198,Non-Profit,Energy,97384.51,608728.79,2025-12-29,2024-10-01,Niagara,671,<$1M,Exempt,No,499917547RC0001,2026-03-30
TXN-00000784,BIZ-00441,Ontario Business 434,Cooperative,Manufacturing,680589.4,496132.23,2024-09-17,2026-01-01,Southwestern,879,$5-25M,Compliant,Yes,822078580RC0001,2026-03-11
TXN-00000785,BIZ-00008,Ontario Business 346,Partnership,Manufacturing,2844454.73,338299.0,2025-06-11,2025-01-01,Central,4777,$25-100M,Compliant,Yes,105739907RC0001,2026-01-18
TXN-00000786,BIZ-00283,Ontario Business 338,Cooperative,Finance,39642.19,333917.65,2024-04-18,2025-10-01,Eastern,4352,>$100M,Compliant,Yes,863349269RC0001,2026-06-23
TXN-00000787,BIZ-00298,Ontario Business 324,Cooperative,Finance,2384298.7,368193.62,2025-06-02,2025-01-01,Durham,867,>$100M,Exempt,Yes,203427125RC0001,2026-04-16
TXN-00000788,BIZ-00171,Ontario Business 2,Corporation,Agriculture,4775535.7,302535.21,2025-01-05,2026-01-01,Niagara,66,<$1M,Compliant,No,865356638RC0001,2026-04-23
TXN-00000789,BIZ-00351,Ontario Business 432,Partnership,Finance,631577.0,85345.71,2025-09-03,2024-07-01,Central,1055,>$100M,Under Review,Yes,648001066RC0001,2026-01-28
TXN-00000790,BIZ-00465,Ontario Business 408,Crown Corporation,Education,1685642.05,487177.07,2025-05-14,2026-01-01,Eastern,637,$1-5M,Compliant,No,411002480RC0001,2026-05-26
TXN-00000791,BIZ-00126,Ontario Business 60,Sole Proprietorship,Energy,688978.73,631419.05,2026-01-31,2026-01-01,Niagara,1494,$5-25M,Non-Compliant,Yes,628124057RC0001,2026-04-19
TXN-00000792,BIZ-00338,Ontario Business 190,Corporation,Healthcare,4306972.43,570807.71,2024-11-24,2025-10-01,Niagara,2766,<$1M,Exempt,Yes,740098973RC0001,2026-01-29
TXN-00000793,BIZ-00234,Ontario Business 87,Crown Corporation,Healthcare,3836570.33,163766.05,2025-12-10,2025-01-01,Niagara,1411,>$100M,Compliant,Yes,408512877RC0001,2026-02-01
TXN-00000794,BIZ-00120,Ontario Business 402,Partnership,Technology,939959.58,184184.59,2024-01-13,2026-01-01,Southwestern,4856,$25-100M,Exempt,No,578729894RC0001,2026-03-19
TXN-00000795,BIZ-00331,Ontario Business 382,Partnership,Education,3499533.4,198037.89,2024-09-16,2024-10-01,Ottawa,4222,$25-100M,Under Review,Yes,213529140RC0001,2026-07-14
TXN-00000796,BIZ-00066,Ontario Business 458,Partnership,Energy,2551007.72,610636.94,2025-04-27,2025-04-01,GTA,2879,<$1M,Under Review,Yes,465546391RC0001,2026-01-17
TXN-00000797,BIZ-00107,Ontario Business 159,Cooperative,Education,1867708.93,354595.62,2025-11-09,2025-10-01,Central,3426,>$100M,Exempt,Yes,685740287RC0001,2026-05-06
TXN-00000798,BIZ-00405,Ontario Business 137,Partnership,Construction,4423043.97,50930.39,2024-11-11,2024-07-01,Northern,2781,$1-5M,Under Review,No,992524527RC0001,2026-01-23
TXN-00000799,BIZ-00014,Ontario Business 218,Partnership,Construction,4135220.3,88058.06,2026-01-17,2026-01-01,Niagara,3133,$5-25M,Exempt,Yes,865651373RC0001,2026-07-17
TXN-00000800,BIZ-00022,Ontario Business 449,Crown Corporation,Construction,3159234.25,563569.76,2026-07-02,2025-01-01,Eastern,3080,$25-100M,Exempt,No,374795014RC0001,2026-03-21
TXN-00000801,BIZ-00434,Ontario Business 49,Corporation,Agriculture,1260382.69,380557.76,2026-07-12,2024-07-01,Ottawa,4258,$1-5M,Compliant,Yes,333899402RC0001,2026-06-21
TXN-00000802,BIZ-00470,Ontario Business 469,Partnership,Technology,3111727.1,159657.1,2026-01-24,2024-10-01,Hamilton,929,$25-100M,Under Review,Yes,975674459RC0001,2026-01-14
TXN-00000803,BIZ-00109,Ontario Business 41,Cooperative,Technology,2186276.37,256529.4,2026-07-11,2025-10-01,Central,791,>$100M,Non-Compliant,No,646292682RC0001,2026-07-22
TXN-00000804,BIZ-00261,Ontario Business 256,Cooperative,Mining,2335547.77,356964.98,2024-11-07,2025-07-01,Durham,4028,>$100M,Non-Compliant,No,852231853RC0001,2026-05-29
TXN-00000805,BIZ-00245,Ontario Business 44,Corporation,Retail,4369120.57,56383.9,2026-07-28,2025-04-01,Niagara,550,>$100M,Compliant,No,732333113RC0001,2026-07-01
TXN-00000806,BIZ-00465,Ontario Business 482,Sole Proprietorship,Manufacturing,3193446.6,371237.57,2024-12-28,2024-07-01,GTA,4415,$1-5M,Under Review,No,820061720RC0001,2026-05-13
TXN-00000807,BIZ-00493,Ontario Business 204,Crown Corporation,Agriculture,4283358.44,352344.85,2025-11-07,2025-04-01,Northern,146,<$1M,Under Review,Yes,513676300RC0001,2026-07-27
TXN-00000808,BIZ-00170,Ontario Business 31,Cooperative,Manufacturing,4980196.74,570862.18,2026-07-26,2024-10-01,Southwestern,769,<$1M,Non-Compliant,Yes,142237581RC0001,2026-07-07
TXN-00000809,BIZ-00227,Ontario Business 209,Partnership,Healthcare,4992268.36,144998.59,2024-12-11,2024-10-01,Waterloo,2313,>$100M,Non-Compliant,No,569485772RC0001,2026-01-14
TXN-00000810,BIZ-00128,Ontario Business 365,Cooperative,Mining,2088488.75,448106.95,2024-02-01,2025-04-01,Waterloo,1349,>$100M,Exempt,Yes,423221485RC0001,2026-07-17
TXN-00000811,BIZ-00163,Ontario Business 106,Non-Profit,Education,2714186.56,259040.27,2024-05-26,2026-01-01,Niagara,4022,$25-100M,Under Review,Yes,783628323RC0001,2026-02-20
TXN-00000812,BIZ-00172,Ontario Business 154,Cooperative,Energy,2020728.95,44452.59,2024-10-14,2025-01-01,Ottawa,2822,$1-5M,Under Review,No,699655102RC0001,2026-07-30
TXN-00000813,BIZ-00428,Ontario Business 329,Non-Profit,Mining,3566401.75,235799.96,2024-03-08,2024-10-01,GTA,262,>$100M,Non-Compliant,Yes,434806124RC0001,2026-01-13
TXN-00000814,BIZ-00498,Ontario Business 399,Corporation,Finance,1399056.4,635091.18,2025-04-06,2024-04-01,Eastern,3314,$5-25M,Under Review,Yes,957081565RC0001,2026-05-06
TXN-00000815,BIZ-00371,Ontario Business 128,Sole Proprietorship,Healthcare,1023580.95,531230.69,2024-06-01,2025-04-01,Ottawa,2395,$25-100M,Compliant,No,987313465RC0001,2026-04-11
TXN-00000816,BIZ-00084,Ontario Business 433,Corporation,Construction,3918537.5,304936.56,2026-05-24,2025-04-01,Northern,4995,$1-5M,Compliant,Yes,975794426RC0001,2026-01-27
TXN-00000817,BIZ-00254,Ontario Business 70,Crown Corporation,Retail,2710367.84,86784.42,2025-12-26,2025-07-01,Ottawa,3934,$5-25M,Compliant,No,834285232RC0001,2026-05-26
TXN-00000818,BIZ-00216,Ontario Business 121,Corporation,Manufacturing,719712.54,446859.21,2025-11-09,2025-04-01,Waterloo,3191,<$1M,Exempt,No,198853622RC0001,2026-06-06
TXN-00000819,BIZ-00203,Ontario Business 201,Sole Proprietorship,Construction,460437.94,228149.99,2024-02-22,2025-10-01,Central,4353,$25-100M,Exempt,Yes,997532603RC0001,2026-07-17
TXN-00000820,BIZ-00473,Ontario Business 434,Sole Proprietorship,Construction,2558084.46,452623.47,2025-04-04,2026-01-01,Ottawa,3794,<$1M,Under Review,Yes,717640065RC0001,2026-06-01
TXN-00000821,BIZ-00293,Ontario Business 496,Sole Proprietorship,Mining,3938869.35,320276.01,2026-01-08,2026-01-01,GTA,4010,<$1M,Compliant,Yes,283892057RC0001,2026-06-15
TXN-00000822,BIZ-00225,Ontario Business 296,Crown Corporation,Finance,3683062.08,199024.07,2024-07-06,2026-01-01,Durham,2378,$1-5M,Compliant,Yes,335593849RC0001,2026-06-05
TXN-00000823,BIZ-00280,Ontario Business 255,Non-Profit,Technology,2100802.14,509032.29,2024-10-20,2025-10-01,Central,4621,$5-25M,Compliant,No,682825208RC0001,2026-06-15
TXN-00000824,BIZ-00376,Ontario Business 422,Partnership,Mining,3255984.99,316318.92,2024-10-05,2025-01-01,Northern,64,$1-5M,Under Review,Yes,505968789RC0001,2026-05-22
TXN-00000825,BIZ-00440,Ontario Business 477,Crown Corporation,Agriculture,2354571.24,421347.2,2024-07-30,2026-01-01,Central,3049,$25-100M,Non-Compliant,No,451843035RC0001,2026-05-04
TXN-00000826,BIZ-00362,Ontario Business 356,Crown Corporation,Energy,1072604.11,377035.04,2024-09-23,2025-10-01,Southwestern,1681,<$1M,Compliant,Yes,238476097RC0001,2026-02-08
TXN-00000827,BIZ-00089,Ontario Business 178,Crown Corporation,Energy,96275.22,49508.69,2024-06-16,2025-10-01,Niagara,2507,$1-5M,Non-Compliant,Yes,714175020RC0001,2026-03-13
TXN-00000828,BIZ-00430,Ontario Business 464,Partnership,Energy,4838530.64,420499.23,2025-03-30,2025-01-01,Ottawa,2347,>$100M,Under Review,No,552997964RC0001,2026-02-15
TXN-00000829,BIZ-00075,Ontario Business 414,Cooperative,Retail,2457069.51,278563.03,2024-07-25,2024-10-01,Durham,487,$25-100M,Compliant,Yes,152566892RC0001,2026-02-06
TXN-00000830,BIZ-00131,Ontario Business 162,Non-Profit,Agriculture,3385204.03,278630.86,2024-04-25,2026-01-01,Waterloo,1961,>$100M,Exempt,No,747515094RC0001,2026-03-04
TXN-00000831,BIZ-00337,Ontario Business 448,Cooperative,Manufacturing,3779512.33,398366.24,2024-07-26,2025-01-01,Durham,1604,$1-5M,Exempt,No,694762418RC0001,2026-05-12
TXN-00000832,BIZ-00108,Ontario Business 283,Cooperative,Education,2610497.43,514121.26,2024-06-02,2025-07-01,Durham,1006,$25-100M,Under Review,No,678233468RC0001,2026-01-27
TXN-00000833,BIZ-00467,Ontario Business 194,Partnership,Finance,3714146.61,162233.6,2024-02-08,2026-01-01,Waterloo,1931,$25-100M,Exempt,Yes,886789443RC0001,2026-06-11
TXN-00000834,BIZ-00185,Ontario Business 69,Corporation,Mining,3018560.61,16390.14,2025-06-12,2025-04-01,Waterloo,3309,<$1M,Under Review,Yes,410650016RC0001,2026-02-15
TXN-00000835,BIZ-00305,Ontario Business 466,Non-Profit,Energy,288510.59,256557.53,2024-06-06,2024-10-01,Niagara,3555,$1-5M,Compliant,Yes,582672062RC0001,2026-04-14
TXN-00000836,BIZ-00226,Ontario Business 234,Cooperative,Construction,4032881.33,349939.05,2025-02-27,2026-01-01,Eastern,4930,$25-100M,Compliant,Yes,753698050RC0001,2026-01-12
TXN-00000837,BIZ-00184,Ontario Business 334,Non-Profit,Construction,1324583.48,279689.71,2026-03-17,2025-01-01,Eastern,271,$5-25M,Under Review,No,401324100RC0001,2026-01-11
TXN-00000838,BIZ-00343,Ontario Business 218,Sole Proprietorship,Retail,702289.13,76364.9,2025-12-27,2025-01-01,Eastern,1241,$5-25M,Exempt,No,301654675RC0001,2026-04-10
TXN-00000839,BIZ-00180,Ontario Business 56,Non-Profit,Agriculture,1369444.84,393713.22,2025-09-20,2025-10-01,Niagara,665,$1-5M,Under Review,No,123019201RC0001,2026-04-13
