STUDENT_ID,SCHOOL_ID,SCHOOL_NAME,SCHOOL_BOARD,GRADE_LEVEL,MATH_SCORE,READING_SCORE,GRADUATION_RATE,ATTENDANCE_RATE,POSTAL_CODE,REGION,PROGRAM_TYPE,SPECIAL_EDUCATION,ESL_FLAG,INDIGENOUS_FLAG,SOCIOECONOMIC_INDEX,LAST_UPDATED
STU-0000954,School_035,Pine Valley SS,YRDSB,2,42,77,0.902,0.682,P4J,Central,French Immersion,No,Yes,No,5.7,2026-01-19
STU-0000955,School_085,Elm Valley SS,PDSB,6,71,86,0.831,0.806,K9C,Northern,AP,No,No,Yes,4.5,2026-05-06
STU-0000956,School_014,Maple Hill PS,HDSB,10,75,62,0.63,0.788,M8B,Southwestern,French Immersion,No,Yes,No,8.3,2026-04-25
STU-0000957,School_056,Birch Valley SS,HWDSB,2,96,70,0.744,0.612,M3L,Northern,AP,Yes,Yes,No,5.5,2026-06-05
STU-0000958,School_049,Cedar Valley CI,DDSB,8,52,88,0.721,0.866,K3F,Ottawa,AP,Yes,No,Yes,6.3,2026-03-26
STU-0000959,School_032,Oak Valley CI,WRDSB,1,77,100,0.686,0.801,L2H,Central,Regular,Yes,Yes,No,4.8,2026-04-15
STU-0000960,School_036,Maple Creek PS,YRDSB,3,53,40,0.961,0.583,M7M,Durham,Arts,Yes,Yes,Yes,6.0,2026-04-29
STU-0000961,School_021,Birch Valley SS,OCDSB,10,76,77,0.879,0.941,N3N,Hamilton,AP,Yes,Yes,No,6.9,2026-07-30
STU-0000962,School_024,Elm Park PS,PDSB,3,66,89,0.797,0.606,M7J,Eastern,Regular,Yes,No,Yes,8.3,2026-07-30
STU-0000963,School_073,Birch Hill PS,YRDSB,6,44,87,0.872,0.865,L5B,Waterloo,Arts,No,No,Yes,9.0,2026-03-14
STU-0000964,School_095,Birch Valley SS,HWDSB,1,61,99,0.734,0.605,M9J,Northern,AP,Yes,Yes,Yes,6.0,2026-07-05
STU-0000965,School_023,Birch Creek SS,HDSB,9,62,75,0.839,0.503,M6O,Durham,Regular,No,Yes,No,9.5,2026-06-12
STU-0000966,School_097,Oak Valley CI,PDSB,3,70,88,0.866,0.748,L0D,Niagara,STEM,No,Yes,No,3.8,2026-04-02
STU-0000967,School_049,Maple Valley SS,YRDSB,3,66,51,0.819,0.595,L8O,Niagara,French Immersion,Yes,Yes,Yes,1.7,2026-02-08
STU-0000968,School_013,Cedar Creek SS,TDSB,11,84,46,0.652,0.702,M2K,Eastern,French Immersion,No,No,Yes,4.2,2026-07-13
STU-0000969,School_076,Maple Park SS,TDSB,10,100,88,0.658,0.699,L0M,Southwestern,Arts,Yes,Yes,No,6.4,2026-01-25
STU-0000970,School_089,Oak Park SS,OCDSB,7,87,100,0.633,0.968,P3F,Waterloo,IB,Yes,Yes,Yes,7.4,2026-07-26
STU-0000971,School_095,Cedar Creek SS,YRDSB,11,99,90,0.839,0.763,P0J,Waterloo,IB,Yes,No,Yes,8.3,2026-03-18
STU-0000972,School_003,Pine Hill CI,OCDSB,12,50,71,0.974,0.584,N6H,Southwestern,IB,Yes,Yes,Yes,8.4,2026-05-07
STU-0000973,School_006,Oak Hill CI,WRDSB,12,98,46,0.748,0.862,L4G,Eastern,IB,No,Yes,No,4.9,2026-07-09
STU-0000974,School_008,Birch Park CI,DDSB,1,57,55,0.79,0.599,N1E,Central,AP,Yes,Yes,Yes,7.4,2026-05-01
STU-0000975,School_082,Pine Creek SS,HWDSB,2,72,97,0.65,0.848,N0D,Hamilton,Arts,Yes,Yes,No,6.6,2026-02-25
STU-0000976,School_018,Maple Creek PS,OCDSB,7,58,47,0.735,0.947,P5N,Hamilton,IB,No,No,Yes,8.5,2026-02-15
STU-0000977,School_006,Maple Valley SS,HWDSB,5,50,49,0.983,0.786,K6N,Ottawa,Arts,No,Yes,No,3.3,2026-05-15
STU-0000978,School_057,Oak Creek PS,HWDSB,7,48,49,0.772,0.712,P2O,Waterloo,Regular,No,No,Yes,9.2,2026-02-18
STU-0000979,School_015,Cedar Creek CI,WRDSB,12,67,49,0.695,0.765,N3N,Waterloo,Regular,No,Yes,No,3.0,2026-03-21
STU-0000980,School_035,Elm Hill PS,TDSB,5,68,59,0.757,0.797,K4M,Niagara,French Immersion,Yes,Yes,No,1.2,2026-05-09
STU-0000981,School_001,Birch Hill SS,HWDSB,7,81,82,0.942,0.55,K3F,Hamilton,IB,No,No,No,1.4,2026-03-20
STU-0000982,School_068,Oak Hill CI,TDSB,12,96,90,0.821,0.806,M4H,Hamilton,French Immersion,No,No,No,1.1,2026-06-12
STU-0000983,School_013,Oak Valley SS,HWDSB,4,90,82,0.947,0.513,M9F,Waterloo,STEM,Yes,Yes,No,1.3,2026-04-02
STU-0000984,School_043,Maple Creek SS,YRDSB,10,45,72,0.771,0.851,L9I,Niagara,French Immersion,No,Yes,No,2.5,2026-01-27
STU-0000985,School_056,Birch Valley CI,TDSB,11,75,45,0.748,0.548,K0A,Northern,AP,Yes,Yes,No,9.7,2026-04-22
STU-0000986,School_017,Elm Park PS,WRDSB,5,54,67,0.769,0.925,M4D,GTA,French Immersion,No,Yes,No,3.2,2026-01-09
STU-0000987,School_082,Cedar Ridge CI,DDSB,1,41,96,0.819,0.586,K3L,Ottawa,AP,Yes,Yes,No,9.7,2026-02-22
STU-0000988,School_010,Oak Valley PS,PDSB,10,75,48,0.903,0.979,K5E,Niagara,French Immersion,No,No,No,2.7,2026-06-11
STU-0000989,School_066,Elm Ridge SS,PDSB,6,64,61,0.648,0.881,M1A,Eastern,IB,No,No,No,1.8,2026-02-16
STU-0000990,School_036,Maple Creek PS,HWDSB,6,48,71,0.934,0.702,M7C,Eastern,Arts,No,No,No,2.2,2026-04-29
STU-0000991,School_058,Maple Park PS,OCDSB,6,65,49,0.898,0.927,P7C,Waterloo,Arts,Yes,No,No,9.0,2026-07-25
STU-0000992,School_046,Cedar Valley SS,TDSB,1,72,49,0.724,0.958,K8C,Waterloo,AP,Yes,No,No,6.9,2026-04-20
STU-0000993,School_045,Elm Valley CI,WRDSB,8,69,68,0.692,0.828,K3J,Northern,STEM,No,Yes,No,4.8,2026-01-01
STU-0000994,School_052,Pine Ridge CI,DDSB,4,49,62,0.866,0.919,N3E,Southwestern,Regular,No,Yes,No,4.0,2026-07-15
STU-0000995,School_065,Birch Creek CI,DDSB,11,60,42,0.942,0.882,K0M,Eastern,French Immersion,No,Yes,No,6.8,2026-07-29
STU-0000996,School_059,Birch Hill PS,WRDSB,3,75,90,0.727,0.657,N9P,Eastern,STEM,Yes,Yes,No,2.3,2026-05-24
STU-0000997,School_023,Oak Hill CI,TDSB,12,96,54,0.743,0.808,P7C,Southwestern,French Immersion,Yes,Yes,No,7.6,2026-08-01
STU-0000998,School_097,Cedar Park SS,YRDSB,7,43,58,0.87,0.777,L5H,Northern,Arts,No,Yes,No,5.0,2026-05-11
STU-0000999,School_090,Birch Park SS,PDSB,6,84,88,0.709,0.68,N0L,Southwestern,Regular,Yes,No,No,3.1,2026-03-18
STU-0001000,School_093,Pine Valley PS,DDSB,7,66,85,0.744,0.728,K6F,Central,AP,Yes,No,No,5.8,2026-05-27
